14052,-5.52607,56.6201,12
13995,-4.95264,56.7121,43
14053,-5.77874,56.5378,34
14066,-5.86377,56.733,84
14069,-5.60809,56.7793,15
17223,-5.61265,56.7586,24
14062,-5.77843,56.714,11
14064,-5.90758,56.6822,15
13981,-5.08162,56.6703,27
907,-5.74747,56.5837,28
14056,-5.91265,56.6523,26
14054,-5.79054,56.5419,91
14070,-5.50355,56.7823,213
18955,-5.1696,56.6097,70
14061,-5.77616,56.724,60
14072,-5.79717,56.7539,16
14060,-5.57248,56.6976,15
13918,-5.26304,56.1991,251
16657,-5.25423,56.1903,270
13961,-5.15943,56.5074,30
911,-5.49176,55.8223,12
13952,-5.03008,56.4756,43
13925,-5.18509,56.3674,158
13930,-4.83132,56.4677,111
13782,-4.77499,56.2074,351
13929,-4.697,56.5201,591
13937,-5.0711,56.4404,503
13962,-5.35618,56.4708,3
13825,-4.82757,56.3143,328
13821,-4.80491,56.2623,342
13822,-4.80644,56.2624,338
13868,-5.71655,55.35,45
13973,-5.38406,56.5285,15
928,-4.91276,56.046,5
13901,-5.58813,56.1568,18
13819,-4.94462,56.2529,8
13812,-5.2089,55.8399,34
13813,-5.25883,55.8638,34
13792,-4.93831,55.9807,8
13889,-5.58481,55.7747,8
13843,-5.4463,56.0125,15
13974,-5.39694,56.5632,8
13902,-5.55517,56.236,7
900,-5.98038,56.536,37
13853,-5.52476,55.6397,55
13965,-5.31998,56.5212,15
13921,-5.30515,56.2573,134
13814,-5.2144,56.0996,13
13836,-5.19428,56.2449,427
13820,-4.80262,56.2544,408
13728,-4.79867,56.2446,467
13727,-4.79151,56.2349,403
13726,-4.79376,56.2317,381
13939,-5.10899,56.4183,430
925,-4.98819,56.0244,14
926,-4.98377,56.0282,12
930,-4.79477,56.5449,175
13789,-4.89998,56.004,46
13904,-5.44256,56.297,123
13858,-5.58895,55.5246,175
13832,-4.96541,56.292,415
13831,-4.95281,56.302,274
25004,-5.30167,56.2169,35
13838,-5.20693,56.1646,159
13837,-5.19138,56.1713,73
17348,-5.23281,56.1657,280
13928,-4.76194,56.5187,186
929,-4.76675,56.5177,150
61827,-5.14474,55.8565,36
13898,-5.50421,56.0315,236
13863,-5.60506,55.4234,6
13864,-5.60141,55.4181,30
909,-5.6102,55.4277,12
13862,-5.60979,55.4232,12
13854,-5.49451,55.5858,9
13869,-5.69558,55.3092,15
13794,-5.01303,55.8692,36
13874,-5.55355,55.7468,61
13875,-5.57212,55.7629,5
13828,-4.91658,56.2759,8
56023,-5.59064,55.7358,80
13784,-4.7966,56.1718,2
13941,-5.11182,56.4025,311
13940,-5.1166,56.4213,533
30289,-6.53028,56.6271,34
13857,-5.61546,55.5289,152
899,-6.20705,56.0841,35
24795,-6.23914,56.0745,9
898,-6.19417,56.0693,15
13963,-5.40276,56.483,5
13933,-4.93212,56.406,46
13932,-4.9305,56.4061,43
13859,-5.63198,55.5098,137
904,-5.94978,55.8336,4
13934,-4.95323,56.4064,61
13935,-4.95316,56.4055,61
13839,-5.24074,56.1259,6
13942,-5.11327,56.3941,43
13922,-5.2819,56.2687,49
13936,-4.95943,56.4027,46
18979,-4.998,56.4104,55
13956,-4.98433,56.6169,73
13957,-4.99226,56.6141,72
13865,-5.54064,55.428,15
61818,-5.49534,55.5827,4
13787,-4.92097,56.1968,24
13896,-5.49095,56.0624,34
13888,-5.5247,55.798,30
13790,-4.90817,55.985,3
13793,-4.91769,55.9623,42
16652,-4.94546,55.9481,69
918,-5.43859,56.4505,3
13900,-5.54629,56.1049,15
13919,-5.29393,56.2207,44
13833,-5.0123,56.2869,9
13920,-5.27399,56.2329,79
13971,-5.21921,56.5796,9
13870,-5.73306,55.3053,201
13917,-5.43528,56.1773,43
13916,-5.43199,56.1765,46
55891,-5.62374,55.3653,186
13808,-5.153,56.0657,43
13876,-5.7499,55.6663,20
13840,-5.3419,56.0806,101
13909,-5.48991,56.388,122
920,-5.04307,56.1301,37
921,-5.03707,56.1356,24
927,-5.01607,56.5856,40
13970,-5.19279,56.5947,64
13783,-4.79018,56.1945,30
13960,-5.05556,56.5703,39
13958,-5.02435,56.5872,29
924,-5.02399,56.5827,24
13959,-5.05224,56.5694,20
13826,-4.87603,56.2985,38
13867,-5.57811,55.3702,143
19258,-5.61229,55.3757,165
13951,-4.9832,56.4992,107
13931,-4.83128,56.4236,200
13949,-5.1473,56.4592,30
61828,-5.00023,56.4253,45
13797,-5.09571,56.0038,122
13798,-5.0963,56.0025,104
61825,-5.48605,56.274,30
13834,-5.08266,56.2424,12
13835,-5.07633,56.2371,12
13944,-5.21022,56.4351,23
13945,-5.21877,56.4403,5
13946,-5.21572,56.4408,54
923,-5.23679,56.3085,46
55831,-5.23832,56.3079,50
919,-5.24302,56.3057,70
13927,-4.80846,56.532,177
56494,-6.39444,56.3304,14
14149,-6.39767,56.3303,18
14148,-6.40693,56.3264,21
16705,-6.39465,56.3322,24
25006,-6.39794,56.3249,6
13880,-6.35112,55.821,18
19269,-6.35003,55.8255,20
56498,-6.11166,55.6412,14
13878,-6.24957,55.7892,21
13881,-6.35709,55.8172,33
13879,-6.37132,55.7447,14
13877,-6.04482,55.764,53
23417,-6.24866,55.6813,17
13886,-6.01344,55.8001,49
13882,-5.77032,56.0263,30
23458,-6.02419,55.9029,312
18956,-6.088,55.8682,8
56022,-5.95222,55.8466,35
30470,-5.75411,56.0538,25
13884,-5.98235,55.8083,76
13883,-5.82938,55.9742,9
13811,-5.24512,55.8911,56
55543,-5.24088,55.8915,15
13905,-5.56081,56.2619,9
922,-5.17611,56.3569,80
13894,-5.49351,56.1262,27
13903,-5.49127,56.2612,30
30804,-5.48595,56.2739,30
13908,-5.51616,56.3387,12
13954,-4.83682,56.6501,250
56587,-5.66304,55.6393,10
912,-5.55178,56.0598,40
917,-5.48101,56.0591,12
13795,-5.0324,55.8921,31
13873,-5.65804,55.6538,26
916,-5.2388,56.0837,9
13950,-5.05951,56.4578,472
61813,-5.42419,56.0125,10
13966,-5.48055,56.5339,50
13967,-5.49488,56.5128,30
13968,-5.5345,56.5042,35
13852,-5.51686,55.658,122
13947,-5.09392,56.4417,427
13897,-5.53329,56.0334,137
13923,-5.33905,56.2941,288
13924,-5.31754,56.2884,98
13791,-4.9836,56.0272,12
13817,-5.19457,56.1127,8
13842,-5.33527,56.065,9
915,-5.42661,56.0344,6
30474,-5.34382,56.104,98
13786,-4.89808,56.1713,6
13788,-4.9,56.1733,9
13785,-4.89385,56.1579,5
13899,-5.51291,56.0403,214
13907,-5.35282,56.3036,239
61749,-4.85215,56.2362,260
13801,-5.11879,56.0094,4
61805,-4.63762,56.099,12
13860,-5.58326,55.4758,26
908,-5.69571,55.4408,10
13827,-4.87235,56.2798,488
13948,-5.13257,56.438,433
13913,-5.32108,56.3573,259
13938,-5.06651,56.4037,518
13969,-5.60834,56.4574,12
13912,-5.278,56.4495,18
14144,-5.69667,56.4305,15
14150,-6.22945,56.3172,15
14147,-5.71298,56.3815,15
14155,-6.24566,56.6081,15
16703,-6.19727,56.5837,20
14156,-6.17531,56.6357,80
14152,-5.97722,56.4825,17
14153,-5.98883,56.4925,9
16704,-5.83932,56.4127,127
14146,-5.76748,56.3754,3
14143,-5.68604,56.438,3
14145,-5.75894,56.3873,7
13871,-5.80292,55.3104,82
14151,-6.07295,56.3522,15
56495,-6.21286,56.6065,11
14157,-6.06625,56.6384,17
16661,-6.06864,56.6302,82
14158,-6.0715,56.6265,75
14159,-6.07408,56.6202,69
61798,-6.07957,56.6204,90
14160,-6.07034,56.6158,68
14142,-5.68503,56.4542,8
14162,-5.96333,56.5381,6
13906,-5.34029,56.3453,168
13915,-5.23272,56.3752,201
13914,-5.23547,56.361,211
25320,-5.39783,56.4643,10
13910,-5.47652,56.4189,6
914,-5.47101,56.4119,17
16656,-5.48201,56.408,70
13809,-5.2034,55.9866,15
13891,-5.61589,55.8862,15
896,-6.50988,55.674,23
13943,-5.16088,56.4076,61
13861,-5.54726,55.4664,2
934,-5.11657,55.4242,12
13895,-5.51789,56.1111,36
61750,-4.8578,56.2223,280
13964,-5.35991,56.513,6
897,-6.12363,55.9359,20
13856,-5.51196,55.5322,15
13866,-5.58377,55.2756,6
13887,-5.63986,56.2946,9
16655,-5.59716,56.3049,45
61804,-5.6003,56.3039,45
13830,-4.97715,56.3398,351
13845,-5.3372,55.7669,24
19184,-5.51398,56.1211,85
13829,-4.96298,56.3442,366
13818,-5.072,56.1698,8
13816,-5.14604,56.1293,84
13972,-5.31871,56.5524,32
13844,-5.44519,55.9639,15
913,-5.44327,55.9604,2
13815,-5.14421,56.1266,76
13810,-5.24298,55.9038,55
18974,-6.8796,56.5,9
14164,-6.91781,56.5233,7
14163,-6.80405,56.5095,6
13855,-5.50091,55.5685,26
13796,-5.05155,55.932,1
